/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine — Batch Optimizer
  Batches      : 10
  Trials/batch : 1000  (total: 10000)
  Startup/batch: 80
  Seeds        : [17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3

Loading worlds...
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=27.9498  mean=27.2992  std=2.1689
  Top components: nuclear_convergence=6.128  pu_gate=5.600  au_priority=4.000  serial_horizon=4.000  pop_ratio=2.000  colonial_extraction=1.740  civ_gap=0.898  lattice_latitude=0.740

Batch   Trial     Total      Mean      Std     GBest
    4    3625   26.2244   25.3227   3.0056   21.4903
    4    3626   21.8625   20.9764   2.9536   21.4903
    4    3627   23.1236   22.1976   3.0866   21.4903
    4    3628   21.6278   20.7125   3.0510   21.4903
    4    3629   24.6550   23.9601   2.3164   21.4903
    4    3630   21.6140   20.6951   3.0629   21.4903
    4    3631   21.9162   21.0447   2.9051   21.4903
    4    3632   21.6667   20.7555   3.0372   21.4903
    4    3633   22.3307   21.5266   2.6801   21.4903
    4    3634   21.6197   20.7027   3.0565   21.4903
    4    3635   23.4369   22.5830   2.8463   21.4903
    4    3636   23.0987   22.1630   3.1189   21.4903
    4    3637   22.8200   21.8648   3.1838   21.4903
    4    3638   21.7098   20.8041   3.0190   21.4903
    4    3639   21.7479   20.8503   2.9921   21.4903
    4    3640   23.9328   23.1577   2.5837   21.4903
    4    3641   21.8292   20.9456   2.9453   21.4903
    4    3642   21.8722   20.9908   2.9381   21.4903
    4    3643   21.8992   21.0173   2.9397   21.4903
    4    3644   22.3643   21.5371   2.7572   21.4903
    4    3645   21.7370   20.8365   3.0014   21.4903
    4    3646   21.4914   20.5539   3.1249   21.4903
    4    3647   21.7752   20.8892   2.9535   21.4903
    4    3648   24.7980   24.2192   1.9296   21.4903
    4    3649   21.8184   20.9396   2.9295   21.4903
    4    3650   21.5702   20.6473   3.0765   21.4903
    4    3651   21.6855   20.7779   3.0251   21.4903
    4    3652   22.6015   21.8300   2.5717   21.4903
    4    3653   24.4690   23.8461   2.0764   21.4903
    4    3654   22.2582   21.4122   2.8202   21.4903
    4    3655   21.9828   21.1292   2.8454   21.4903
    4    3656   23.8274   23.0079   2.7319   21.4903
    4    3657   21.7675   20.8716   2.9865   21.4903
    4    3658   22.1303   21.2795   2.8360   21.4903
    4    3659   22.8407   21.8609   3.2659   21.4903
    4    3660   23.2188   22.3253   2.9782   21.4903
    4    3661   21.7268   20.8244   3.0077   21.4903
    4    3662   21.6991   20.7914   3.0257   21.4903
    4    3663   22.8610   22.1067   2.5145   21.4903
    4    3664   22.0882   21.2296   2.8620   21.4903
    4    3665   23.9923   23.2714   2.4032   21.4903
    4    3666   27.6176   26.8523   2.5509   21.4903
    4    3667   27.8759   27.0119   2.8800   21.4903
    4    3668   22.7641   21.9767   2.6248   21.4903
    4    3669   21.5312   20.6015   3.0991   21.4903
    4    3670   22.0338   21.1860   2.8260   21.4903
    4    3671   23.4877   22.6425   2.8174   21.4903
    4    3672   21.5498   20.6208   3.0968   21.4903
    4    3673   23.0128   22.0589   3.1798   21.4903
    4    3674   23.2072   22.4612   2.4867   21.4903
    4    3675   21.5386   20.6064   3.1076   21.4903
    4    3676   22.3494   21.5481   2.6709   21.4903
    4    3677   28.2124   27.4471   2.5509   21.4903
    4    3678   27.5903   26.6443   3.1535   21.4903
    4    3679   21.6178   20.7026   3.0507   21.4903
    4    3680   24.0422   23.2652   2.5901   21.4903
    4    3681   21.8574   20.9666   2.9693   21.4903
    4    3682   21.5654   20.6399   3.0849   21.4903
    4    3683   24.0454   23.3689   2.2551   21.4903
    4    3684   23.4005   22.5388   2.8721   21.4903
    4    3685   21.9497   21.0759   2.9127   21.4903
    4    3686   22.5610   21.7903   2.5690   21.4903
    4    3687   21.5267   20.5989   3.0926   21.4903
    4    3688   22.0655   21.2139   2.8388   21.4903
    4    3689   21.6991   20.7951   3.0134   21.4903
    4    3690   22.7613   21.9864   2.5830   21.4903
    4    3691   27.0199   26.2055   2.7147   21.4903
    4    3692   21.7222   20.8257   2.9882   21.4903
    4    3693   23.2418   22.3489   2.9763   21.4903
    4    3694   21.8748   20.9836   2.9709   21.4903
    4    3695   22.9319   22.0048   3.0903   21.4903
    4    3696   24.0300   23.2453   2.6157   21.4903
    4    3697   28.6746   28.0250   2.1653   21.4903
    4    3698   24.1374   23.3794   2.5265   21.4903
    4    3699   24.8637   24.2982   1.8848   21.4903
    4    3700   21.7706   20.8821   2.9618   21.4903
    4    3701   22.0910   21.2474   2.8120   21.4903
    4    3702   22.8363   21.8788   3.1918   21.4903
    4    3703   24.7482   24.1587   1.9649   21.4903
    4    3704   21.8413   20.9513   2.9666   21.4903
    4    3705   22.2008   21.3584   2.8081   21.4903
    4    3706   26.6901   25.8471   2.8097   21.4903
    4    3707   27.1870   26.4009   2.6204   21.4903
    4    3708   21.6669   20.7656   3.0042   21.4903
    4    3709   22.2915   21.4525   2.7966   21.4903
    4    3710   23.9167   23.1125   2.6805   21.4903
    4    3711   21.8605   20.9859   2.9154   21.4903
    4    3712   22.5905   21.8021   2.6280   21.4903
    4    3713   21.7093   20.8012   3.0271   21.4903
    4    3714   21.9946   21.1306   2.8800   21.4903
    4    3715   21.5982   20.6796   3.0618   21.4903
    4    3716   21.8140   20.9311   2.9430   21.4903
    4    3717   23.1130   22.1849   3.0937   21.4903
    4    3718   24.0785   23.3953   2.2772   21.4903
    4    3719   23.9956   23.3176   2.2601   21.4903
    4    3720   21.6593   20.7437   3.0521   21.4903
    4    3721   21.7304   20.8246   3.0191   21.4903
    4    3722   22.1464   21.3114   2.7833   21.4903
    4    3723   22.0295   21.1733   2.8540   21.4903
    4    3724   22.0691   21.2087   2.8679   21.4903
    4    3725   22.9304   21.9553   3.2504   21.4903
    4    3726   21.7239   20.8227   3.0041   21.4903
    4    3727   21.5254   20.5978   3.0923   21.4903
    4    3728   21.7305   20.8274   3.0104   21.4903
    4    3729   23.3127   22.4456   2.8903   21.4903
    4    3730   21.7471   20.8531   2.9799   21.4903
    4    3731   24.9101   24.3475   1.8754   21.4903
    4    3732   21.9978   21.1311   2.8890   21.4903
    4    3733   22.3931   21.5828   2.7010   21.4903
    4    3734   21.8485   20.9620   2.9549   21.4903
    4    3735   21.6718   20.7630   3.0293   21.4903
    4    3736   24.3710   23.6489   2.4069   21.4903
    4    3737   21.9074   21.0262   2.9375   21.4903
    4    3738   24.0324   23.2484   2.6133   21.4903
    4    3739   24.0731   23.3143   2.5294   21.4903
    4    3740   22.7868   21.8158   3.2366   21.4903
    4    3741   26.3384   25.4479   2.9684   21.4903
    4    3742   23.8399   23.0279   2.7068   21.4903
    4    3743   22.9204   21.9390   3.2712   21.4903
    4    3744   21.5595   20.6333   3.0874   21.4903
    4    3745   21.7163   20.8089   3.0248   21.4903
    4    3746   22.1033   21.2559   2.8248   21.4903
    4    3747   21.9879   21.1221   2.8860   21.4903
    4    3748   23.8473   23.0315   2.7191   21.4903
    4    3749   23.1197   22.1963   3.0779   21.4903
    4    3750   21.8476   20.9602   2.9581   21.4903
    4    3751   22.2462   21.4045   2.8057   21.4903
    4    3752   22.0303   21.1868   2.8118   21.4903
    4    3753   21.7249   20.8160   3.0297   21.4903
    4    3754   23.9764   23.1816   2.6494   21.4903
    4    3755   23.5984   22.7729   2.7517   21.4903
    4    3756   21.9062   21.0284   2.9262   21.4903
    4    3757   24.0405   23.2622   2.5944   21.4903
    4    3758   23.4936   22.7643   2.4310   21.4903
    4    3759   21.6961   20.7916   3.0151   21.4903
    4    3760   23.2434   22.5171   2.4212   21.4903
    4    3761   22.0458   21.1922   2.8454   21.4903
    4    3762   22.7751   21.8005   3.2488   21.4903
    4    3763   24.0436   23.2868   2.5225   21.4903
    4    3764   21.7842   20.8907   2.9781   21.4903
    4    3765   21.7204   20.8206   2.9995   21.4903
    4    3766   23.6281   22.9043   2.4127   21.4903
    4    3767   24.5921   23.9215   2.2353   21.4903
    4    3768   22.3035   21.4745   2.7634   21.4903
    4    3769   23.4832   22.6576   2.7519   21.4903
    4    3770   22.3086   21.5046   2.6800   21.4903
    4    3771   23.2315   22.3436   2.9599   21.4903
    4    3772   22.9908   22.0323   3.1950   21.4903
    4    3773   22.2263   21.3917   2.7818   21.4903
    4    3774   21.7525   20.8524   3.0004   21.4903
    4    3775   23.0424   22.0912   3.1706   21.4903
    4    3776   22.1149   21.2764   2.7952   21.4903
    4    3777   21.7977   20.9022   2.9852   21.4903
    4    3778   24.3073   23.5794   2.4265   21.4903
    4    3779   21.8957   21.0292   2.8884   21.4903
    4    3780   21.5826   20.6621   3.0681   21.4903
    4    3781   21.5350   20.6090   3.0866   21.4903
    4    3782   22.1789   21.3381   2.8026   21.4903
    4    3783   24.9468   24.3259   2.0697   21.4903
    4    3784   24.2753   23.5414   2.4461   21.4903
    4    3785   21.8227   20.9432   2.9317   21.4903
    4    3786   23.0910   22.1864   3.0153   21.4903
    4    3787   24.5196   23.8174   2.3406   21.4903
    4    3788   23.8721   23.1293   2.4762   21.4903
    4    3789   21.5465   20.6195   3.0898   21.4903
    4    3790   23.1114   22.1823   3.0968   21.4903
    4    3791   24.1299   23.3850   2.4830   21.4903
    4    3792   21.9684   21.1037   2.8825   21.4903
    4    3793   24.0073   23.2300   2.5908   21.4903
    4    3794   22.8434   22.0654   2.5933   21.4903
    4    3795   23.4378   22.6022   2.7855   21.4903
    4    3796   23.8427   23.0232   2.7314   21.4903
    4    3797   22.0307   21.1747   2.8534   21.4903
    4    3798   21.8302   20.9391   2.9702   21.4903
    4    3799   25.0852   24.4896   1.9853   21.4903
    4    3800   23.8182   22.9946   2.7455   21.4903
    4    3801   21.9381   21.0720   2.8872   21.4903
    4    3802   21.8701   20.9870   2.9437   21.4903
    4    3803   22.3832   21.5713   2.7062   21.4903
    4    3804   23.3867   22.5245   2.8741   21.4903
    4    3805   22.0614   21.2068   2.8487   21.4903
    4    3806   21.8362   20.9438   2.9746   21.4903
    4    3807   24.6542   23.9960   2.1939   21.4903
    4    3808   22.5380   21.7418   2.6540   21.4903
    4    3809   22.0121   21.1631   2.8301   21.4903
    4    3810   21.6496   20.7352   3.0480   21.4903
    4    3811   21.8416   20.9526   2.9631   21.4903
    4    3812   21.7509   20.8553   2.9852   21.4903
    4    3813   21.6499   20.7369   3.0432   21.4903
    4    3814   22.3803   21.5605   2.7329   21.4903
    4    3815   21.5316   20.6057   3.0863   21.4903
    4    3816   21.8680   20.9814   2.9554   21.4903
    4    3817   24.2952   23.5941   2.3368   21.4903
    4    3818   22.9123   22.1602   2.5069   21.4903
    4    3819   27.6463   26.7353   3.0368   21.4903
    4    3820   23.4352   22.6045   2.7692   21.4903
    4    3821   22.8366   22.0806   2.5200   21.4903
    4    3822   22.8464   21.8726   3.2462   21.4903
    4    3823   21.6349   20.7202   3.0490   21.4903
    4    3824   22.4618   21.6356   2.7539   21.4903
    4    3825   21.9918   21.1432   2.8287   21.4903
    4    3826   21.6752   20.7620   3.0440   21.4903
    4    3827   23.0669   22.1290   3.1263   21.4903
    4    3828   22.8266   21.8746   3.1732   21.4903
    4    3829   22.1548   21.3228   2.7733   21.4903
    4    3830   23.1051   22.1850   3.0670   21.4903
    4    3831   21.7714   20.8769   2.9817   21.4903
    4    3832   21.5726   20.6456   3.0901   21.4903
    4    3833   26.2547   25.3520   3.0090   21.4903
    4    3834   22.1686   21.3182   2.8347   21.4903
    4    3835   22.8810   22.1352   2.4860   21.4903
    4    3836   23.3945   22.6533   2.4709   21.4903
    4    3837   22.0009   21.1489   2.8401   21.4903
    4    3838   23.6293   22.8265   2.6760   21.4903
    4    3839   21.6619   20.7522   3.0324   21.4903
    4    3840   22.1197   21.2738   2.8197   21.4903
    4    3841   22.9272   21.9493   3.2599   21.4903
    4    3842   22.3055   21.4635   2.8068   21.4903
    4    3843   26.2010   25.2929   3.0270   21.4903
    4    3844   23.1957   22.3218   2.9130   21.4903
    4    3845   21.7390   20.8376   3.0046   21.4903
    4    3846   22.7881   21.8172   3.2363   21.4903
    4    3847   21.9263   21.0630   2.8778   21.4903
    4    3848   21.7145   20.8078   3.0225   21.4903
    4    3849   22.1295   21.2833   2.8206   21.4903
    4    3850   21.8356   20.9542   2.9377   21.4903
    4    3851   21.5548   20.6305   3.0810   21.4903
    4    3852   23.1545   22.4078   2.4890   21.4903
    4    3853   23.2399   22.3467   2.9771   21.4903
    4    3854   24.5115   23.8525   2.1969   21.4903
    4    3855   24.2945   23.6492   2.1511   21.4903
    4    3856   22.2959   21.4794   2.7218   21.4903
    4    3857   22.5226   21.7237   2.6629   21.4903
    4    3858   23.8789   23.0893   2.6320   21.4903
    4    3859   21.6306   20.7230   3.0255   21.4903
    4    3860   21.7165   20.8239   2.9753   21.4903
    4    3861   22.2299   21.4032   2.7554   21.4903
    4    3862   22.0176   21.1516   2.8870   21.4903
    4    3863   23.9005   23.0963   2.6804   21.4903
    4    3864   21.9515   21.0785   2.9101   21.4903
    4    3865   21.5898   20.6694   3.0678   21.4903
    4    3866   22.4638   21.6601   2.6792   21.4903
    4    3867   23.2535   22.5281   2.4178   21.4903
    4    3868   21.5031   20.5691   3.1134   21.4903
    4    3869   23.6066   22.8789   2.4260   21.4903
    4    3870   24.5022   23.8164   2.2861   21.4903
    4    3871   23.7988   23.1332   2.2187   21.4903
    4    3872   21.6294   20.7149   3.0483   21.4903
    4    3873   28.5755   27.8140   2.5386   21.4903
    4    3874   23.8149   23.0040   2.7029   21.4903
    4    3875   23.3342   22.4708   2.8780   21.4903
    4    3876   24.3475   23.6269   2.4022   21.4903
    4    3877   22.9752   22.0119   3.2110   21.4903
    4    3878   22.2467   21.4108   2.7863   21.4903
    4    3879   23.0331   22.0824   3.1690   21.4903
    4    3880   22.5105   21.6964   2.7137   21.4903
    4    3881   22.0322   21.1753   2.8565   21.4903
    4    3882   21.6838   20.7782   3.0186   21.4903
    4    3883   21.5680   20.6428   3.0840   21.4903
    4    3884   22.7420   21.9518   2.6340   21.4903
    4    3885   22.9643   21.9996   3.2158   21.4903
    4    3886   21.8816   21.0029   2.9291   21.4903
    4    3887   21.7829   20.8899   2.9766   21.4903
    4    3888   21.6948   20.7850   3.0325   21.4903
    4    3889   22.2606   21.4267   2.7796   21.4903
    4    3890   22.1026   21.2518   2.8361   21.4903
    4    3891   21.7804   20.8804   2.9998   21.4903
    4    3892   22.8682   21.8945   3.2455   21.4903
    4    3893   21.5432   20.6169   3.0877   21.4903
    4    3894   26.3111   25.4175   2.9786   21.4903
    4    3895   21.6804   20.7696   3.0360   21.4903
    4    3896   23.1941   22.4802   2.3796   21.4903
    4    3897   21.7669   20.8735   2.9781   21.4903
    4    3898   21.6273   20.7144   3.0430   21.4903
    4    3899   21.5483   20.6226   3.0855   21.4903
    4    3900   22.7488   21.9680   2.6025   21.4903
    4    3901   21.8657   20.9835   2.9407   21.4903
    4    3902   23.2791   22.3974   2.9393   21.4903
    4    3903   22.5667   21.7829   2.6127   21.4903
    4    3904   23.1007   22.1804   3.0679   21.4903
    4    3905   21.5855   20.6672   3.0610   21.4903
    4    3906   22.2332   21.3995   2.7793   21.4903
    4    3907   22.4652   21.6480   2.7241   21.4903
    4    3908   21.6725   20.7601   3.0412   21.4903
    4    3909   22.2534   21.4062   2.8242   21.4903
    4    3910   23.8958   23.0852   2.7020   21.4903
    4    3911   22.9965   22.0420   3.1816   21.4903
    4    3912   24.0608   23.3042   2.5220   21.4903
    4    3913   21.9978   21.1329   2.8831   21.4903
    4    3914   22.3138   21.4872   2.7554   21.4903
    4    3915   23.6712   22.8391   2.7739   21.4903
    4    3916   24.0333   23.2498   2.6117   21.4903
    4    3917   22.8045   22.0346   2.5665   21.4903
    4    3918   21.6195   20.7007   3.0628   21.4903
    4    3919   23.4840   22.6359   2.8272   21.4903
    4    3920   21.8187   20.9251   2.9785   21.4903
    4    3921   23.6131   22.8387   2.5814   21.4903
    4    3922   21.7604   20.8603   3.0003   21.4903
    4    3923   22.6201   21.8097   2.7011   21.4903
    4    3924   21.6828   20.7787   3.0139   21.4903
    4    3925   23.8502   23.0338   2.7213   21.4903
    4    3926   21.5905   20.6720   3.0615   21.4903
    4    3927   24.1672   23.4057   2.5383   21.4903
    4    3928   21.9605   21.0972   2.8777   21.4903
    4    3929   22.4067   21.6082   2.6616   21.4903
    4    3930   22.0916   21.2570   2.7821   21.4903
    4    3931   22.1115   21.2534   2.8605   21.4903
    4    3932   24.2687   23.5708   2.3264   21.4903
    4    3933   22.5611   21.7594   2.6722   21.4903
    4    3934   22.8295   21.8473   3.2741   21.4903
    4    3935   21.8377   20.9438   2.9797   21.4903
    4    3936   21.7882   20.8932   2.9832   21.4903
    4    3937   22.9714   22.0003   3.2369   21.4903
    4    3938   21.7131   20.8092   3.0131   21.4903
    4    3939   21.5272   20.5975   3.0990   21.4903
    4    3940   21.6454   20.7291   3.0545   21.4903
    4    3941   21.7318   20.8285   3.0109   21.4903
    4    3942   21.6019   20.6844   3.0585   21.4903
    4    3943   21.8117   20.9160   2.9856   21.4903
    4    3944   21.5396   20.6115   3.0938   21.4903
    4    3945   23.3316   22.4669   2.8823   21.4903
    4    3946   21.7233   20.8295   2.9795   21.4903
    4    3947   29.2084   28.6003   2.0270   21.4903
    4    3948   22.2723   21.4402   2.7738   21.4903
    4    3949   21.8693   20.9847   2.9487   21.4903
    4    3950   24.3020   23.5900   2.3734   21.4903
    4    3951   21.5461   20.6180   3.0935   21.4903
    4    3952   22.8055   21.8373   3.2271   21.4903
    4    3953   23.0514   22.1050   3.1548   21.4903
    4    3954   22.3171   21.4929   2.7475   21.4903
