/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine Optimizer (Optuna TPE)
  Trials       : 10000
  Seeds        : [216089, 51, 73, 74, 11, 66, 17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3
  Results dir  : /Users/terrace/Labs/Aeolia/aeolia-godot/optimization/results

Loading worlds...
  seed=216089 [candidate]: 42 archs, 144 edges
  seed=51 [candidate]: 42 archs, 143 edges
  seed=73 [candidate]: 42 archs, 148 edges
  seed=74 [candidate]: 42 archs, 140 edges
  seed=11 [candidate]: 42 archs, 146 edges
  seed=66 [candidate]: 42 archs, 142 edges
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=35.5117  mean=32.8878  std=8.7463
  Components: lattice_density=0.022  reach_spread=0.181  lattice_latitude=0.339  reach_latitude=1.089  lattice_shelf=0.090  civ_gap=0.408  peak_asymmetry=0.000  edge_topology=0.135  climate_crop=0.327  yield_asymmetry=0.007  industrial_convergence=0.000  nav_weapons_coupling=0.000  security_dilemma=0.000  nuclear_emergence=0.000  pu_dependency=1.159  pu_convergence=10.727  supply_chain=0.000  cu_tech_lead=0.036  au_priority=2.727  serial_horizon=4.000  maritime_asymmetry=0.335  colonial_extraction=1.667  nuclear_convergence=7.360  df_timing=0.213  sov_ordering=0.008  sov_recovery=0.000  pop_ratio=2.000  pop_inequality=0.020  epi_correlation=0.038

Trial     Total      Mean      Std      Best
 6758   24.6240   23.8012   2.7426   21.6935
 6759   24.0331   22.9408   3.6410   21.6935
 6760   25.6364   24.9329   2.3452   21.6935
 6761   24.8916   23.3595   5.1070   21.6935
 6762   25.4521   24.8341   2.0601   21.6935
 6763   23.9199   23.2108   2.3635   21.6935
 6764   23.7807   22.1200   5.5355   21.6935
 6765   25.7284   23.9979   5.7684   21.6935
 6766   23.1203   22.0799   3.4680   21.6935
 6767   25.2329   23.9776   4.1843   21.6935
 6768   23.9611   22.5377   4.7447   21.6935
 6769   21.8685   20.7873   3.6039   21.6935
 6770   23.3323   21.7729   5.1978   21.6935
 6771   24.9709   24.0727   2.9939   21.6935
 6772   25.0701   24.3351   2.4502   21.6935
 6773   23.8525   22.7750   3.5915   21.6935
 6774   24.5856   23.2104   4.5840   21.6935
 6775   23.5304   22.6024   3.0934   21.6935
 6776   22.5714   21.3067   4.2157   21.6935
 6777   25.7458   25.0927   2.1768   21.6935
 6778   21.7938   20.6972   3.6555   21.6935
 6779   23.5995   22.4679   3.7720   21.6935
 6780   24.7673   24.1931   1.9139   21.6935
 6781   22.5597   21.3102   4.1649   21.6935
 6782   23.3264   21.9519   4.5815   21.6935
 6783   23.2084   22.2696   3.1293   21.6935
 6784   25.1293   24.5260   2.0112   21.6935
 6785   23.3322   22.6835   2.1626   21.6935
 6786   22.3631   21.2472   3.7194   21.6935
 6787   23.0945   22.1299   3.2154   21.6935
 6788   23.9919   23.2355   2.5214   21.6935
 6789   22.5509   21.4553   3.6521   21.6935
 6790   24.4922   23.9942   1.6597   21.6935
 6791   26.0621   25.0345   3.4254   21.6935
 6792   22.6257   21.3835   4.1405   21.6935
 6793   24.4543   23.6488   2.6852   21.6935
 6794   22.6586   21.6743   3.2809   21.6935
 6795   25.2764   23.7873   4.9637   21.6935
 6796   25.1929   23.7699   4.7434   21.6935
 6797   26.0477   25.3270   2.4022   21.6935
 6798   24.3533   23.9056   1.4925   21.6935
 6799   23.1822   22.1970   3.2838   21.6935
 6800   24.1933   23.4253   2.5600   21.6935
 6801   22.8070   21.7403   3.5558   21.6935
 6802   24.2932   22.8081   4.9504   21.6935
 6803   23.5165   21.9711   5.1512   21.6935
 6804   23.1200   22.1505   3.2316   21.6935
 6805   23.1472   21.8684   4.2626   21.6935
 6806   23.8494   22.9298   3.0653   21.6935
 6807   24.3472   23.1288   4.0612   21.6935
 6808   24.1514   23.5646   1.9561   21.6935
 6809   23.1838   22.2179   3.2196   21.6935
 6810   24.4888   23.9904   1.6615   21.6935
 6811   26.0883   24.7861   4.3408   21.6935
 6812   24.4512   23.1464   4.3492   21.6935
 6813   23.5476   22.6397   3.0261   21.6935
 6814   25.8646   25.1535   2.3706   21.6935
 6815   22.7281   21.6917   3.4548   21.6935
 6816   25.3750   24.8455   1.7650   21.6935
 6817   22.6650   21.7202   3.1491   21.6935
 6818   23.7551   22.7831   3.2397   21.6935
 6819   26.5647   24.8822   5.6085   21.6935
 6820   23.1048   21.4850   5.3994   21.6935
 6821   22.9926   21.8033   3.9645   21.6935
 6822   37.5844   35.4605   7.0796   21.6935
 6823   23.7120   22.8650   2.8234   21.6935
 6824   25.9379   24.3726   5.2177   21.6935
 6825   26.7873   26.1019   2.2846   21.6935
 6826   24.6115   23.3818   4.0989   21.6935
 6827   23.6040   22.6050   3.3300   21.6935
 6828   24.4381   23.2286   4.0315   21.6935
 6829   23.5915   22.6864   3.0167   21.6935
 6830   24.2577   23.6110   2.1557   21.6935
 6831   23.8471   22.1548   5.6411   21.6935
 6832   25.8022   24.2412   5.2035   21.6935
 6833   22.9589   21.8805   3.5947   21.6935
 6834   24.0927   23.3257   2.5567   21.6935
 6835   23.7380   22.8471   2.9698   21.6935
 6836   22.0987   21.0663   3.4412   21.6935
 6837   25.2343   24.6639   1.9011   21.6935
 6838   24.6640   23.4539   4.0337   21.6935
 6839   23.0154   22.2357   2.5989   21.6935
 6840   23.1387   22.5370   2.0057   21.6935
 6841   24.1149   23.1543   3.2018   21.6935
 6842   23.5693   23.0675   1.6727   21.6935
 6843   22.9209   21.8175   3.6780   21.6935
 6844   24.3981   23.4269   3.2374   21.6935
 6845   24.3902   23.3665   3.4122   21.6935
 6846   23.8122   23.0708   2.4714   21.6935
 6847   24.5931   23.7050   2.9603   21.6935
 6848   26.3216   25.1442   3.9247   21.6935
 6849   22.5642   21.4871   3.5902   21.6935
 6850   22.2587   21.1346   3.7470   21.6935
 6851   25.0787   24.0259   3.5096   21.6935
 6852   24.7453   23.8363   3.0298   21.6935
 6853   22.6754   21.4496   4.0862   21.6935
 6854   23.3787   22.3763   3.3414   21.6935
 6855   25.5408   24.7379   2.6764   21.6935
 6856   24.7115   23.8187   2.9760   21.6935
 6857   24.6239   23.2810   4.4763   21.6935
 6858   23.8704   23.2886   1.9391   21.6935
 6859   23.2111   21.9884   4.0757   21.6935
 6860   24.3495   22.7529   5.3219   21.6935
 6861   24.5762   23.5923   3.2794   21.6935
 6862   23.5496   22.8751   2.2482   21.6935
 6863   23.7403   22.3440   4.6545   21.6935
 6864   23.1171   22.5197   1.9915   21.6935
 6865   24.7122   23.8517   2.8686   21.6935
 6866   23.2192   21.8470   4.5739   21.6935
 6867   23.5503   22.8760   2.2476   21.6935
 6868   24.0734   23.0237   3.4990   21.6935
 6869   24.2620   22.9406   4.4048   21.6935
 6870   22.8525   21.3325   5.0669   21.6935
 6871   24.2866   23.6374   2.1641   21.6935
 6872   23.7386   23.0254   2.3776   21.6935
 6873   22.7834   21.7006   3.6095   21.6935
 6874   23.9950   23.2398   2.5171   21.6935
 6875   24.6132   23.2178   4.6515   21.6935
 6876   25.4423   24.9268   1.7185   21.6935
 6877   23.0830   21.9531   3.7666   21.6935
 6878   24.4122   23.2645   3.8255   21.6935
 6879   24.9865   24.2464   2.4672   21.6935
 6880   24.4140   23.6123   2.6723   21.6935
 6881   25.6636   24.1389   5.0823   21.6935
 6882   25.6038   24.5654   3.4612   21.6935
 6883   24.0972   23.5091   1.9602   21.6935
 6884   25.2583   24.2554   3.3432   21.6935
 6885   23.4005   22.4096   3.3029   21.6935
 6886   23.1445   21.4332   5.7043   21.6935
 6887   22.9510   21.9347   3.3876   21.6935
 6888   23.6388   22.6079   3.4363   21.6935
 6889   22.6460   21.6225   3.4116   21.6935
 6890   22.7737   21.5836   3.9670   21.6935
 6891   23.6283   22.5785   3.4992   21.6935
 6892   23.4782   21.9400   5.1273   21.6935
 6893   22.5867   21.5230   3.5456   21.6935
 6894   24.3822   23.4084   3.2460   21.6935
 6895   27.4529   25.4179   6.7834   21.6935
 6896   24.1087   23.2149   2.9792   21.6935
 6897   23.6014   22.6133   3.2934   21.6935
 6898   23.7052   23.0056   2.3319   21.6935
 6899   24.5758   23.1648   4.7033   21.6935
 6900   24.7589   23.7470   3.3731   21.6935
 6901   23.2770   21.6894   5.2917   21.6935
 6902   23.0152   22.0229   3.3078   21.6935
 6903   24.6927   23.8337   2.8632   21.6935
 6904   24.9451   23.3444   5.3354   21.6935
 6905   24.1176   23.0239   3.6458   21.6935
 6906   23.1336   22.0740   3.5317   21.6935
 6907   22.3848   21.3954   3.2982   21.6935
 6908   22.7406   21.1676   5.2432   21.6935
 6909   24.1843   22.9265   4.1927   21.6935
 6910   24.0343   23.1658   2.8951   21.6935
 6911   23.9809   22.6783   4.3421   21.6935
 6912   22.1403   21.1188   3.4051   21.6935
 6913   23.8826   22.9487   3.1132   21.6935
 6914   23.7741   23.0795   2.3153   21.6935
 6915   22.7315   22.0250   2.3550   21.6935
 6916   24.2968   22.8221   4.9155   21.6935
 6917   24.4367   23.2167   4.0666   21.6935
 6918   23.0542   21.7536   4.3353   21.6935
 6919   24.7757   23.3046   4.9038   21.6935
 6920   23.0931   21.9648   3.7612   21.6935
 6921   24.4148   23.6173   2.6583   21.6935
 6922   23.4042   22.5948   2.6977   21.6935
 6923   22.1434   21.1313   3.3737   21.6935
 6924   24.6263   23.9341   2.3073   21.6935
 6925   23.0397   22.0484   3.3044   21.6935
 6926   21.8036   20.7323   3.5711   21.6935
 6927   25.7655   24.9877   2.5926   21.6935
 6928   23.4224   22.7501   2.2409   21.6935
 6929   22.3877   21.3938   3.3129   21.6935
 6930   22.9690   22.0586   3.0348   21.6935
 6931   23.1818   22.1998   3.2734   21.6935
 6932   22.1891   21.0531   3.7866   21.6935
 6933   25.3766   24.8828   1.6458   21.6935
 6934   25.2233   24.6467   1.9220   21.6935
 6935   22.5676   21.3358   4.1062   21.6935
 6936   23.5324   22.8590   2.2445   21.6935
 6937   24.5726   23.2023   4.5675   21.6935
 6938   23.8209   22.9083   3.0421   21.6935
 6939   23.1308   22.5266   2.0140   21.6935
 6940   23.5160   22.5917   3.0809   21.6935
 6941   24.8172   23.3478   4.8980   21.6935
 6942   24.4846   23.9841   1.6684   21.6935
 6943   24.3018   23.7052   1.9888   21.6935
 6944   23.4816   22.4368   3.4825   21.6935
 6945   24.1356   23.3877   2.4927   21.6935
 6946   24.2139   22.9809   4.1100   21.6935
 6947   24.1604   22.5770   5.2778   21.6935
 6948   25.7523   24.3958   4.5215   21.6935
 6949   24.0867   23.5269   1.8662   21.6935
 6950   23.7161   23.0405   2.2520   21.6935
 6951   24.3545   22.8441   5.0346   21.6935
 6952   22.8393   21.9271   3.0405   21.6935
 6953   23.1460   22.3613   2.6156   21.6935
 6954   23.2277   22.1541   3.5789   21.6935
 6955   24.4531   23.2408   4.0408   21.6935
 6956   24.7554   23.8610   2.9811   21.6935
 6957   23.0735   21.7832   4.3011   21.6935
 6958   25.8324   24.7887   3.4791   21.6935
 6959   24.7174   23.8670   2.8349   21.6935
 6960   24.3600   22.9993   4.5357   21.6935
 6961   22.9932   21.9912   3.3402   21.6935
 6962   25.4604   24.9244   1.7864   21.6935
 6963   25.6486   24.9441   2.3484   21.6935
 6964   23.1108   22.2036   3.0241   21.6935
 6965   24.6788   23.7951   2.9458   21.6935
 6966   23.5466   22.8710   2.2523   21.6935
 6967   23.8446   22.9371   3.0251   21.6935
 6968   25.8120   24.2586   5.1778   21.6935
 6969   25.0137   24.3004   2.3777   21.6935
 6970   24.5652   23.7177   2.8249   21.6935
 6971   27.5937   26.0933   5.0013   21.6935
 6972   25.6957   24.6826   3.3771   21.6935
 6973   25.6174   24.0395   5.2597   21.6935
 6974   23.1249   22.5250   1.9996   21.6935
 6975   22.7523   21.7392   3.3769   21.6935
 6976   23.9226   22.3560   5.2221   21.6935
 6977   24.2585   23.1688   3.6324   21.6935
 6978   24.2199   23.4483   2.5722   21.6935
 6979   23.2144   22.2340   3.2681   21.6935
 6980   22.1398   20.9563   3.9448   21.6935
 6981   25.1999   24.2286   3.2375   21.6935
 6982   24.7049   23.9864   2.3953   21.6935
 6983   24.6130   23.8035   2.6985   21.6935
 6984   24.2548   22.9292   4.4187   21.6935
 6985   23.0587   21.9290   3.7657   21.6935
 6986   24.5370   23.7691   2.5596   21.6935
 6987   24.8683   23.8035   3.5493   21.6935
 6988   22.9793   21.8347   3.8155   21.6935
 6989   39.5699   38.3345   4.1180   21.6935
 6990   26.2085   24.6937   5.0494   21.6935
 6991   24.2118   23.1964   3.3849   21.6935
 6992   24.0813   23.1654   3.0531   21.6935
 6993   22.1234   20.9643   3.8637   21.6935
 6994   34.4605   32.5182   6.4741   21.6935
 6995   23.6012   22.3855   4.0521   21.6935
 6996   23.1226   22.2359   2.9558   21.6935
 6997   24.6789   23.7952   2.9460   21.6935
 6998   24.1454   23.3682   2.5907   21.6935
 6999   23.7799   22.0678   5.7071   21.6935
 7000   23.9529   22.8410   3.7063   21.6935
 7001   22.9781   21.8274   3.8355   21.6935
 7002   24.3990   23.3736   3.4181   21.6935
 7003   25.2462   24.2885   3.1924   21.6935
 7004   24.1224   23.5269   1.9850   21.6935
 7005   22.2201   21.0686   3.8386   21.6935
 7006   23.5655   23.0626   1.6761   21.6935
 7007   23.4405   22.5846   2.8531   21.6935
 7008   23.6032   22.7354   2.8924   21.6935
 7009   23.1254   22.5256   1.9995   21.6935
 7010   24.5202   23.2813   4.1296   21.6935
 7011   23.9380   23.2237   2.3807   21.6935
 7012   22.6054   21.5420   3.5448   21.6935
 7013   23.6191   22.5646   3.5148   21.6935
 7014   22.7480   22.0358   2.3739   21.6935
 7015   22.7330   21.7387   3.3145   21.6935
 7016   22.1199   20.9455   3.9145   21.6935
 7017   24.8258   24.2071   2.0622   21.6935
 7018   24.7872   23.9847   2.6749   21.6935
 7019   24.2043   23.4027   2.6719   21.6935
 7020   25.1830   24.3800   2.6766   21.6935
 7021   23.4625   22.8330   2.0984   21.6935
 7022   23.6249   22.7518   2.9104   21.6935
 7023   23.3957   22.5862   2.6984   21.6935
 7024   25.0043   24.0694   3.1164   21.6935
 7025   23.5246   22.8536   2.2367   21.6935
 7026   23.1154   22.5180   1.9914   21.6935
 7027   23.6591   22.7728   2.9542   21.6935
 7028   22.8675   21.2120   5.5185   21.6935
 7029   30.8668   28.7268   7.1334   21.6935
 7030   24.6510   23.9560   2.3168   21.6935
 7031   23.8179   22.1872   5.4356   21.6935
 7032   22.1920   21.0457   3.8212   21.6935
 7033   24.1493   22.8755   4.2462   21.6935
 7034   25.2806   24.2800   3.3354   21.6935
 7035   23.9651   22.9812   3.2799   21.6935
 7036   22.6763   21.6335   3.4760   21.6935
 7037   24.3678   22.6458   5.7399   21.6935
 7038   23.0358   21.9427   3.6438   21.6935
 7039   24.9689   23.5212   4.8256   21.6935
 7040   25.0627   24.5940   1.5625   21.6935
 7041   22.5374   21.4647   3.5757   21.6935
 7042   23.5802   22.5994   3.2693   21.6935
 7043   24.4237   23.3893   3.4480   21.6935
 7044   24.3932   23.3320   3.5374   21.6935
 7045   24.5982   23.2227   4.5850   21.6935
 7046   26.0253   25.1925   2.7760   21.6935
 7047   23.4247   22.7481   2.2552   21.6935
 7048   23.0693   22.0884   3.2696   21.6935
 7049   27.4842   26.3382   3.8201   21.6935
 7050   22.4777   21.4433   3.4482   21.6935
 7051   22.6088   21.6771   3.1057   21.6935
 7052   24.5446   23.1929   4.5058   21.6935
 7053   23.0581   21.9110   3.8237   21.6935
 7054   23.9286   22.8772   3.5048   21.6935
 7055   23.9359   23.2217   2.3809   21.6935
 7056   24.0434   23.1559   2.9585   21.6935
 7057   23.8018   22.4817   4.4002   21.6935
 7058   24.8079   24.3457   1.5405   21.6935
 7059   24.3514   23.3457   3.3523   21.6935
 7060   24.1808   22.9572   4.0787   21.6935
 7061   24.6303   23.9622   2.2270   21.6935
 7062   24.7585   23.2902   4.8943   21.6935
 7063   24.1846   22.9115   4.2436   21.6935
 7064   23.6062   22.7351   2.9036   21.6935
 7065   22.7360   21.7039   3.4404   21.6935
 7066   24.7682   23.8545   3.0458   21.6935
 7067   24.7897   23.8724   3.0578   21.6935
 7068   24.0900   23.3590   2.4369   21.6935
 7069   22.1903   21.2066   3.2790   21.6935
 7070   23.4458   22.4424   3.3447   21.6935
 7071   23.4375   22.7602   2.2578   21.6935
 7072   24.2836   23.4575   2.7534   21.6935
 7073   26.9761   25.8403   3.7861   21.6935
 7074   23.5834   22.3687   4.0489   21.6935
 7075   24.4645   23.2717   3.9760   21.6935
 7076   23.8418   23.0920   2.4992   21.6935
 7077   22.9852   21.9159   3.5643   21.6935
 7078   24.4202   23.6197   2.6684   21.6935
 7079   22.4621   21.4107   3.5047   21.6935
 7080   23.8222   22.9123   3.0329   21.6935
 7081   23.5364   22.0391   4.9910   21.6935
 7082   23.4745   22.2560   4.0617   21.6935
 7083   23.3356   22.5513   2.6144   21.6935
 7084   23.0742   21.9987   3.5850   21.6935
 7085   25.8259   24.3295   4.9879   21.6935
 7086   23.4966   22.2579   4.1291   21.6935
 7087   24.4265   23.7902   2.1210   21.6935
 7088   23.9750   23.2205   2.5149   21.6935
 7089   23.3427   21.7481   5.3153   21.6935
 7090   22.8419   21.8738   3.2269   21.6935
 7091   24.0131   22.6961   4.3900   21.6935
 7092   23.2772   22.6546   2.0751   21.6935
 7093   25.3451   24.7140   2.1036   21.6935
 7094   21.8335   20.7511   3.6080   21.6935
 7095   31.4600   28.9462   8.3795   21.6935
 7096   22.6621   21.7285   3.1119   21.6935
 7097   24.7731   24.3121   1.5366   21.6935
 7098   23.0400   22.0504   3.2986   21.6935
 7099   22.1932   21.1956   3.3253   21.6935
 7100   23.9235   23.2110   2.3748   21.6935
 7101   22.5048   21.4046   3.6674   21.6935
 7102   24.2109   23.4399   2.5702   21.6935
 7103   24.8967   23.8201   3.5886   21.6935
 7104   23.7460   22.5217   4.0809   21.6935
 7105   35.8169   33.4171   7.9994   21.6935
 7106   23.6976   22.5185   3.9304   21.6935
 7107   24.0065   22.7005   4.3533   21.6935
 7108   24.5513   23.9207   2.1018   21.6935
 7109   23.5796   22.7418   2.7924   21.6935
 7110   23.8460   23.0980   2.4933   21.6935
 7111   23.4744   22.2570   4.0583   21.6935
 7112   22.1460   20.9817   3.8811   21.6935
 7113   23.2808   22.4889   2.6396   21.6935
 7114   22.8531   21.2015   5.5051   21.6935
 7115   22.5852   21.5254   3.5326   21.6935
 7116   24.5825   23.8175   2.5502   21.6935
 7117   23.6113   22.7408   2.9016   21.6935
 7118   24.1351   23.0081   3.7567   21.6935
 7119   24.9649   23.5683   4.6553   21.6935
 7120   23.8431   22.5542   4.2963   21.6935
 7121   23.8346   22.7773   3.5242   21.6935
 7122   31.4387   29.3294   7.0312   21.6935
 7123   22.5917   21.5965   3.3175   21.6935
 7124   24.7797   24.2032   1.9215   21.6935
 7125   23.1304   21.8424   4.2933   21.6935
 7126   24.4421   23.2291   4.0433   21.6935
 7127   23.6828   22.1622   5.0685   21.6935
 7128   24.7785   23.8627   3.0528   21.6935
 7129   23.9166   23.2061   2.3683   21.6935
 7130   23.7789   23.0695   2.3646   21.6935
 7131   23.0099   21.8693   3.8022   21.6935
 7132   23.2339   22.0962   3.7924   21.6935
 7133   24.6443   24.0535   1.9695   21.6935
 7134   23.4423   22.1890   4.1775   21.6935
 7135   24.3467   23.3402   3.3550   21.6935
 7136   23.2237   22.3786   2.8167   21.6935
 7137   24.7967   23.3229   4.9128   21.6935
 7138   23.1353   22.2093   3.0866   21.6935
 7139   23.1324   22.5293   2.0101   21.6935
 7140   21.7841   20.7075   3.5887   21.6935
 7141   22.8770   21.8222   3.5162   21.6935
 7142   23.2963   22.4638   2.7748   21.6935
 7143   24.5287   22.7801   5.8287   21.6935
 7144   24.7628   24.1905   1.9077   21.6935
 7145   23.6010   22.4198   3.9373   21.6935
 7146   23.4292   22.3543   3.5830   21.6935
 7147   23.6998   22.1877   5.0404   21.6935
 7148   24.7702   23.4756   4.3155   21.6935
 7149   23.0605   21.9546   3.6864   21.6935
 7150   24.2114   23.4349   2.5882   21.6935
 7151   24.4569   23.6179   2.7969   21.6935
 7152   24.6850   23.3511   4.4463   21.6935
 7153   23.0365   21.9452   3.6377   21.6935
 7154   22.9154   21.4624   4.8432   21.6935
 7155   26.6448   25.0985   5.1542   21.6935
 7156   22.1805   21.0347   3.8192   21.6935
 7157   26.3234   24.8269   4.9883   21.6935
 7158   23.3216   22.3846   3.1235   21.6935
 7159   22.8330   21.7752   3.5261   21.6935
 7160   25.0793   24.0077   3.5720   21.6935
 7161   23.6833   22.4984   3.9495   21.6935
 7162   22.7488   21.5280   4.0693   21.6935
 7163   24.6994   23.3650   4.4478   21.6935
 7164   23.5321   22.8588   2.2443   21.6935
 7165   25.1715   24.3627   2.6962   21.6935
 7166   24.5734   23.5413   3.4406   21.6935
 7167   23.9252   23.2128   2.3746   21.6935
 7168   23.4184   22.4281   3.3009   21.6935
 7169   22.1567   21.1541   3.3420   21.6935
 7170   22.6567   21.6508   3.3528   21.6935
 7171   23.1145   22.5172   1.9910   21.6935
 7172   25.2295   24.6571   1.9081   21.6935
 7173   24.5645   23.1713   4.6439   21.6935
 7174   24.2685   22.8749   4.6455   21.6935
 7175   23.2650   22.1941   3.5699   21.6935
 7176   23.1624   22.1739   3.2948   21.6935
 7177   26.4031   25.5989   2.6808   21.6935
 7178   24.2913   23.3454   3.1530   21.6935
 7179   25.5712   24.1691   4.6736   21.6935
 7180   23.2756   22.1857   3.6329   21.6935
 7181   29.6267   27.4100   7.3890   21.6935
 7182   24.4700   23.6296   2.8013   21.6935
 7183   23.7146   22.5396   3.9167   21.6935
 7184   23.2382   22.1365   3.6723   21.6935
 7185   23.5461   22.8705   2.2521   21.6935
 7186   24.8358   24.0202   2.7188   21.6935
 7187   24.5056   23.3607   3.8162   21.6935
 7188   22.6914   21.4644   4.0900   21.6935
 7189   24.6415   24.0462   1.9841   21.6935
 7190   23.5742   22.3572   4.0567   21.6935
 7191   23.5576   22.7075   2.8334   21.6935
 7192   22.7199   21.4854   4.1147   21.6935
 7193   22.6213   21.5496   3.5724   21.6935
 7194   22.5312   21.4672   3.5466   21.6935
 7195   23.4685   22.4178   3.5022   21.6935
 7196   24.1686   23.4231   2.4850   21.6935
 7197   24.1316   23.3855   2.4873   21.6935
 7198   24.6931   23.0182   5.5832   21.6935
 7199   24.1511   23.3125   2.7954   21.6935
 7200   22.5992   21.4150   3.9473   21.6935
 7201   23.9194   23.2055   2.3797   21.6935
 7202   24.0922   23.1465   3.1522   21.6935
 7203   24.3322   23.2524   3.5995   21.6935
 7204   24.1060   23.1469   3.1972   21.6935
 7205   23.5112   21.7594   5.8394   21.6935
 7206   24.2983   22.5565   5.8058   21.6935
 7207   23.1452   22.1895   3.1854   21.6935
 7208   23.1393   22.0478   3.6385   21.6935
 7209   22.9034   21.9782   3.0840   21.6935
 7210   24.4355   23.6339   2.6720   21.6935
 7211   23.9025   22.9615   3.1368   21.6935
